user_id,last_10_interactions
478,206 1704 130 2782 2202 356 185 1087 3501 2946
479,2916 1956 1652 989 409 120 1178 1079 3016 3282
480,320 202 2534 880 2067 790 279 772 2110 147
481,2389 1032 609 1315 3656 1337 2023 79 560 1246
482,2587 1814 3526 470 3215 539 3234 1027 3696 1811
483,677 3562 2331 2054 3350 1616 1517 1543 2049 1272
484,1884 2338 1868 1418 528 1230 2298 316 154 1311
485,1906 1057 94 745 1702 3199 3067 3562 3362 3367
486,2117 1070 863 2574 1545 1246 389 2345 3022 2402
487,3530 3411 904 254 2143 2273 86 1096 3321 2885
488,1456 382 487 3276 1545 802 1424 570 1086 2006
489,3050 1445 2468 3053 283 398 1753 774 2757 2980
490,728 578 3647 1736 2858 465 1820 3133 2068 1510
491,472 1316 3423 1360 829 2931 2798 618 1331 2156
492,1930 3 3067 2579 1610 1451 256 2548 3705 2483
493,1668 1470 2370 2382 3677 467 472 1510 3521 246
494,2338 695 1607 2291 1814 1316 2551 563 1287 1672
495,3685 845 1179 151 1936 1715 360 2652 3591 1815
496,527 1762 183 2256 1633 465 2382 3677 3133 246
497,3269 654 472 796 375 2327 1223 2083 1543 3022
498,2205 609 3656 765 2289 41 831 1309 1869 2048
499,1490 1617 2366 1960 640 2603 2630 1211 2745 3694
500,1688 1548 1853 3159 1615 493 2335 2006 1668 3180
501,2653 3656 1858 2515 3590 2148 44 1956 2999 2780
502,2865 2561 2854 1790 2670 1545 2330 3651 843 560
503,2186 155 1365 3597 186 1259 3238 1012 2222 1936
504,1678 881 3157 1572 2218 2208 3669 1858 2339 530
505,182 3234 1081 3435 1471 3220 3408 2818 3238 2485
506,2389 2534 279 463 1916 2366 184 2922 971 1583
507,3269 618 3423 1039 132 3424 741 1037 3600 323
508,3692 2646 2501 2757 2494 208 82 3694 2210 1788
509,2281 382 2311 221 728 2858 3013 1762 183 2256
510,628 1527 2340 1210 501 680 2145 2409 2082 247
511,605 1473 1323 956 453 2617 2960 1928 2169 3409
512,2194 3238 283 2485 2468 774 2602 398 1831 2314
513,1100 112 517 3701 2934 1723 760 372 3532 812
514,3375 121 96 2593 3209 672 1703 2159 3318 2351
515,1295 487 20 2745 990 365 2857 1459 2677 2371
516,2112 3674 1524 933 3546 819 1375 474 2430 527
517,1736 3023 2382 3059 2148 677 3350 3529 2117 2437
518,1593 1045 494 1057 2256 1428 2252 1615 3677 1102
519,1910 88 863 1307 1807 3350 1316 463 2579 1315
520,2602 2314 2502 2774 2103 2706 2572 956 2768 2617
521,1258 1681 1119 475 2470 1051 2900 3668 1186 1711
522,633 2723 2836 2962 791 474 853 1690 3066 3382
523,2314 2290 2210 2732 1808 2602 1318 1658 169 567
524,2194 563 1617 1374 1921 1216 2468 1753 2541 1546
525,3550 3472 3349 1956 617 1652 1289 2281 318 204
526,2281 382 778 2424 1827 1560 3157 1315 3701 3061
527,1176 1316 2399 2512 2054 2387 857 1315 1337 3656
528,69 1304 2265 2224 732 183 2606 2528 2840 1223
529,1545 1830 1037 617 1219 3057 1816 2290 1376 3023
530,397 170 3004 734 3698 3374 1471 1309 420 1723
531,1830 2136 2128 3401 1481 1177 2835 3245 2606 1912
532,2275 1835 1171 1429 2397 3660 1703 2222 304 1191
533,1545 1223 2891 922 1916 1546 1018 563 3435 3087
534,1464 1719 2227 2803 2799 810 456 1426 1549 2561
535,2692 806 2198 488 1741 802 543 1086 1337 22
536,650 382 2774 2311 3157 1315 1560 778 1278 1868
537,1382 246 3390 598 1887 1315 863 3448 1615 2402
538,892 253 1475 3151 1057 2817 2646 613 1292 220
539,379 1177 3317 2933 395 3105 2646 1707 2922 3
540,936 966 1504 653 324 3110 3428 3066 569 2510
541,1191 2222 1956 3463 621 1321 1356 1175 818 398
542,482 467 1510 1750 2587 3696 760 1240 2596 427
543,1422 2256 2110 3117 1052 1668 2132 2382 3677 3133
544,578 1736 2920 2256 1668 3231 3677 3119 2068 467
545,2885 1505 3463 2928 1184 1832 1102 3059 829 931
546,1086 3669 977 2140 1051 2281 1960 3049 947 650
547,1234 2668 3614 3613 3443 22 589 3224 3364 426
548,1012 1462 2819 884 360 583 220 1814 628 3240
549,2148 2265 989 2236 305 3153 3247 487 1316 3013
550,2844 211 3116 2636 3448 1948 2309 2236 1840 2054
551,1060 2781 1550 978 24 400 1111 847 1446 239
552,2470 2171 674 3557 401 2154 2910 3683 1439 2557
553,863 2617 2185 2814 802 3406 2789 618 2688 2828
554,2969 3325 1219 2768 1045 1690 220 2797 1428 2932
555,1375 2980 799 3349 2757 3049 774 169 1855 2501
556,3668 674 3436 2261 1083 2297 2342 3528 169 3059
557,2727 600 1787 1555 2706 950 1814 1393 3051 119
558,3529 652 152 3153 1316 472 1223 589 2862 3221
559,2338 801 609 1573 488 2653 1545 1337 1342 3656
560,2912 382 1124 176 234 2331 1809 1175 1699 3046
561,652 2073 732 2031 2265 3013 1543 1316 2862 2729
562,2022 1290 3564 2723 3619 2832 1076 3070 1941 2005
563,2952 959 1603 182 340 3042 2637 3352 2438 1201
564,3205 2483 2768 1184 3367 2309 2308 2006 677 2297
565,1177 2470 2474 3382 2466 1927 2798 1511 2171 1889
566,402 1705 2800 863 1583 3382 3151 3628 1560 3409
567,1711 539 3049 81 2956 3022 2857 339 220 169
568,1543 2250 3344 2698 2370 2673 79 3423 152 1592
569,408 1983 2534 3382 1630 3423 3022 1122 1838 3269
570,1630 232 3035 2384 540 3645 385 1146 69 124
571,983 2181 2140 3532 810 20 361 3051 3677 2960
572,476 2036 1590 1401 1859 707 1140 500 2493 3533
573,974 2645 625 485 3557 256 3047 379 431 3301
574,1166 1516 3544 495 2908 2068 1699 1665 3066 3110
575,3618 2091 2265 1828 2817 1176 409 472 1451 2609
576,1501 382 2023 1086 646 3276 1711 1868 2185 270
577,3646 3287 384 124 1657 2953 707 529 880 3424
578,968 35 3660 3027 3327 563 46 1905 76 313
579,3030 2205 802 2814 1086 1686 1560 1422 3367 2198
580,543 2210 640 2745 1548 2366 971 3694 2603 3529
581,512 3537 1956 182 2347 3012 1581 1055 3224 22
582,2402 467 246 3613 3013 1223 732 472 1316 3153
583,584 476 208 463 3529 1831 2916 2774 1315 1781
584,2418 485 457 881 3339 1049 3608 1532 818 771
585,2458 1240 3282 1219 220 1178 3059 1428 1057 2956
586,2625 382 2774 234 1560 1371 1315 1818 3479 2256
587,238 1533 1360 3381 692 1861 3586 2171 1147 17
588,1018 1825 488 16 3191 570 1587 398 2297 3172
589,3476 2128 818 2885 52 2222 1939 1510 2050 802
590,3644 12 1968 3105 1102 2776 2256 2664 1134 1133
591,2063 902 2278 208 2119 3597 587 1132 1678 3327
592,1783 2625 2916 3598 2138 1052 304 3660 2186 313
593,67 3090 3467 2545 2825 2146 1824 1655 3119 3670
594,2732 3668 3694 2210 2357 2630 225 2646 2688 1797
595,1018 16 2999 1471 830 782 734 1525 2194 3408
596,2354 2311 650 2774 234 1371 1475 438 728 1278
597,760 1808 1137 622 3677 1652 2596 169 2335 1775
598,1172 2399 1686 560 1251 232 3406 389 1424 2425
599,212 1640 2342 119 2326 2331 2626 2210 169 1583
600,1814 1001 1956 1096 2338 3534 2128 212 113 2874
601,3509 2791 1354 2256 2974 2745 214 2967 1057 3535
602,1186 2931 280 777 1505 3142 1762 2688 1868 2824
603,598 1840 1193 1526 3448 1814 1827 1091 3402 361
604,256 802 1902 107 3600 1545 2617 1337 3533 762
605,2273 1080 264 499 3306 3298 2314 3173 10 437
606,3298 1811 1211 3529 1831 2354 1086 2281 2774 1801
607,2602 2314 3473 3272 3060 3180 2128 1127 646 1956
608,1650 1731 2314 2958 1959 1332 2220 1229 213 3161
609,1832 622 1807 2700 863 2291 1765 1710 1648 361
610,2500 2903 1315 152 819 1404 221 183 188 2677
611,2236 2564 1186 846 1887 3153 1855 320 2067 3131
612,3669 37 1376 2800 401 2397 1711 646 293 2646
613,3125 3013 2817 2688 2381 1560 3424 2683 1486 2112
614,1036 3371 3000 2980 2541 1078 463 1747 2664 1300
615,2037 3600 2272 2345 147 657 107 3406 2670 79
616,2777 2814 3023 580 147 986 663 3637 3317 909
617,1168 2768 2366 491 1186 2757 1681 3597 2556 2210
618,1324 3638 1487 2817 3013 10 3082 1797 500 93
619,2146 145 2208 3161 1709 315 1118 1958 2289 3183
620,1332 172 2780 1501 517 394 2700 2397 331 2960
621,2409 2169 3172 2960 872 2763 1525 2438 1463 361
622,1549 2227 3539 702 402 3035 472 3602 755 1377
623,793 1510 1792 293 1490 1746 2475 3409 984 2509
624,702 1670 776 724 1560 2774 1549 989 1603 3335
625,2688 618 971 1475 2603 2745 3529 732 1039 1583
626,2076 138 69 1453 1916 2128 707 124 1316 1543
627,1543 1925 1186 3198 741 607 3013 2564 529 253
628,584 2664 3527 1471 182 2239 1814 3022 2956 2593
629,333 1649 829 3272 1360 28 2091 1548 236 1505
630,659 3027 3266 35 3002 616 1617 2613 2716 983
631,2185 2432 3365 989 1633 3168 3415 2350 1470 3677
632,1746 2757 640 476 1475 2847 1831 1711 2688 512
633,452 3533 3262 2653 1119 870 241 1351 3364 2248
634,427 517 1036 2170 1854 372 812 2934 1289 2917
635,1240 3298 2063 204 2335 1223 1543 3269 2527 109
636,3185 1433 1462 353 1920 3411 1160 2920 2132 2237
637,79 966 1461 3052 172 817 2592 2176 204 2636
638,2352 205 1804 3131 2488 763 1401 2633 2067 2510
639,601 2840 1354 2256 1685 1523 2814 3381 755 983
640,1401 1235 1419 601 2974 1354 2745 1569 1211 2839
641,3016 2541 169 944 3053 234 2956 165 1490 1993
642,1545 801 2653 1830 2335 452 3311 1868 584 617
643,124 2820 2862 3153 1223 1572 3367 3350 3628 406
644,3184 3510 3511 966 3673 3544 2541 502 3031 3333
645,1315 2902 3057 1422 2432 1052 2132 3231 2639 1470
646,232 1304 1545 1246 3404 1868 3101 1223 796 1211
647,79 1773 542 3469 3592 1336 2699 3060 2773 2528
648,1936 3223 3107 1641 3480 2797 2112 3220 52 3606
649,2602 3053 2210 138 974 1783 2617 428 1211 2297
650,2501 1583 2603 3022 2688 2510 1446 2332 838 1044
651,1216 3311 1858 1300 2387 3656 2664 472 528 463
652,3692 3406 2345 570 1452 3350 584 2281 2518 1857
653,3390 15 493 3048 1068 2899 3465 618 2643 1944
654,2500 700 2371 466 1540 2275 2529 1914 3266 668
655,1545 232 733 168 1252 3101 2205 593 589 1932
656,978 71 405 3690 1549 762 702 1801 1822 2799
657,1633 3133 2432 1781 304 7 188 1456 989 1560
658,1257 3528 75 2597 1044 1028 1830 3335 1868 1216
659,1429 283 771 3438 1678 527 3670 2219 891 2947
660,463 3345 1580 2006 3418 472 617 1545 621 2068
661,248 1824 3510 827 3094 2005 868 2472 362 1066
662,1315 728 2858 1460 1669 1014 1422 3133 1510 43
663,3633 1504 29 2674 59 2961 2902 3495 839 2659
664,2311 2727 1705 1402 859 666 530 3362 1470 568
665,1109 978 2887 2275 1174 3345 3002 1100 2145 1618
666,367 1765 936 3126 2817 2400 2800 892 1057 498
667,1906 2673 966 3696 3530 757 1212 3500 3021 3522
668,3633 29 3171 3338 3227 2587 613 2961 2817 2165
669,3486 2529 2231 338 1245 2553 1462 1915 2348 2998
670,3022 3472 1672 1057 1382 166 3473 3692 3105 1645
671,1421 447 1560 2210 93 779 3424 2630 3272 3409
672,3619 468 1699 3068 2127 2541 3428 1166 2840 3110
673,2210 1831 2278 1583 2688 3022 2603 801 978 488
674,702 810 2345 232 464 583 872 189 109 3031
675,1479 980 3699 2690 2916 3007 1330 434 708 2543
676,206 342 397 1076 3006 2259 1863 1471 1216 1374
677,232 2745 533 2222 702 3210 3341 509 2172 2541
678,37 3474 2054 863 3595 1615 2636 2910 3583 2281
679,1096 902 1175 293 3046 621 3427 3400 376 189
680,2484 1378 3597 2271 186 1787 1699 176 984 1731
681,515 1546 2468 1216 502 2980 104 1078 1921 664
682,3694 1968 3132 463 772 3529 320 2956 619 2745
683,221 345 1726 3636 1852 1792 1272 2005 2545 3086
684,1337 1545 3600 1285 2989 2036 1997 2557 2953 2402
685,1887 3412 589 1386 2575 883 3614 2973 1668 3476
686,1946 391 2676 1186 512 3537 3478 2732 2679 117
687,2170 113 372 812 2917 452 2281 3338 2587 1536
688,2643 1371 438 3057 1633 511 3231 1984 2139 330
689,320 2862 2327 777 1859 1543 3489 512 59 2636
690,3530 802 398 672 3463 902 1956 3327 293 584
691,853 499 1138 3229 2936 3465 448 2364 2146 1014
692,3272 1316 1615 2237 1621 2338 1365 1510 818 3238
693,2476 1813 3506 1562 1998 2901 3699 2825 929 2737
694,2980 2653 584 402 2387 3262 2037 2664 160 1638
695,1947 2354 2311 650 728 3701 1278 2858 578 2484
696,3142 2800 1887 1376 2157 472 2402 537 2807 183
697,1511 883 2224 6 1011 1146 3269 147 92 3029
698,1762 1205 2265 237 772 28 2673 3269 2798 2847
699,462 2073 406 2006 1590 2474 1648 3677 2457 2236
700,512 221 382 2916 234 2774 1315 1560 3157 3701
701,2366 1657 2580 3013 829 1223 384 472 1668 741
702,1814 1744 289 2757 304 3247 2840 1132 1049 529
703,2630 663 2636 2603 2222 1696 941 2279 2907 1037
704,2327 2281 3142 3638 3692 2828 1811 587 3408 1292
705,3133 2574 3256 2402 186 1082 43 730 1726 2282
706,1919 2610 3687 400 2414 3090 1994 1940 1446 1270
707,3424 2557 165 1928 2617 2564 3066 1216 1699 1166
708,1665 944 3441 333 2947 94 1921 3390 1788 1140
709,543 1086 1374 2980 2297 2342 169 2280 1831 2630
710,85 1184 3597 184 1296 367 1840 1720 1615 2457
711,1177 1906 451 1668 472 253 937 745 2073 2817
712,2397 728 1861 254 1018 1545 1525 2326 603 1937
713,2256 2466 2664 2732 3131 1371 2281 1912 401 3692
714,2076 106 2202 3271 1245 533 2637 2632 2762 3454
715,2410 3638 472 152 2365 3583 1762 2067 3473 1855
716,1639 288 3527 170 2920 2643 1525 1627 467 2489
717,3227 2763 1729 2335 3000 2636 2246 253 2165 512
718,1002 3692 3638 2480 35 399 2606 2366 2488 2290
719,2774 1560 438 728 2484 1736 3527 573 527 1818
720,535 818 3071 2181 2836 3530 2529 2485 2769 506
721,3101 1700 232 2653 801 1060 609 3187 3311 1868
722,2709 69 2800 169 437 124 458 3059 1316 2689
723,2980 20 1216 528 2541 1858 640 2515 361 2534
724,1549 762 2799 3487 270 3035 3078 1545 702 810
725,3029 113 3002 2354 1023 543 166 2541 361 3227
726,2653 802 1868 376 2980 2129 1490 2186 3036 2967
727,1615 2006 463 1217 2534 3131 2488 279 3400 1568
728,3579 1516 1491 204 1365 1800 2215 2860 3537 1633
729,3298 809 92 1887 1668 3075 652 1451 476 1889
730,3349 1963 3227 1315 3656 2224 2646 2502 3142 2528
731,3327 3067 246 1341 361 183 3116 3168 3474 561
732,208 3317 1960 214 1211 640 584 3694 1568 1337
733,650 1548 1355 3672 2608 2109 3676 3631 3223 32
734,711 3513 1832 1840 3402 482 1023 3228 2421 3019
735,3238 3286 447 3187 2960 293 1752 176 2898 1792
736,3435 2379 1422 3119 578 1496 127 1160 1096 3543
737,1549 2518 79 1272 3187 978 1332 1337 2803 762
738,152 2327 1146 2293 3551 732 2224 688 2828 3125
739,2653 1246 2297 3022 1583 2314 609 1754 3030 2185
740,1428 1811 2800 2366 463 3448 790 3476 1102 1316
741,1912 3352 2991 3382 798 79 700 2454 213 299
742,3552 1354 2165 1560 3692 1860 1324 472 3022 184
743,1316 3595 707 3628 3614 232 3600 22 502 3327
744,2271 3358 3657 2397 708 3598 3660 1429 592 2090
745,119 3475 225 1511 1011 1186 2277 500 611 1543
746,3699 1680 2371 878 1535 2753 2687 178 769 2500
747,1186 2054 3097 1315 724 3142 3614 1191 2331 3474
748,1490 208 3013 2365 1044 1617 3318 2194 2480 1491
749,1365 1809 2980 1956 3051 1490 2768 208 2222 2129
750,3474 1371 3677 2591 3325 1398 1525 2959 2190 474
751,2 1039 132 2673 3153 3692 796 2688 2798 1543
752,529 2474 986 406 1706 3350 880 1478 69 2088
753,829 2258 3216 1997 406 2953 1487 1657 3529 1859
754,523 2892 1700 3577 2621 436 409 2756 1341 309
755,1376 1936 2364 2646 1707 3141 2143 113 1051 3677
756,3550 1096 2237 3005 3046 2338 1099 1210 1067 1044
757,1527 2593 1770 2048 2479 1607 2099 190 1828 3431
758,1445 119 2468 3349 1374 113 3049 1583 2603 397
759,883 67 2700 1658 909 3051 1923 863 1227 1428
760,1736 2389 2776 187 1808 2070 3557 1860 153 2791
761,3670 1103 1227 738 2306 2015 2122 1492 2820 2121
762,1910 652 1199 3038 340 781 3344 609 1108 2082
763,3608 1691 2343 3352 2161 1218 3195 3522 1836 2885
764,427 452 2591 3365 2042 3537 523 3082 1614 3159
765,512 1315 1560 1669 2256 2674 3276 3439 208 1086
766,1179 2492 1295 399 2835 3396 1453 2195 63 1421
767,1658 2609 184 956 124 793 1300 2812 28 3427
768,2361 2327 132 1315 236 367 3339 3657 2338 2908
769,3051 3213 734 309 3534 376 2811 2452 1525 339
770,1937 619 3090 1622 2150 239 2017 2593 874 549
771,978 2185 452 187 254 1034 2634 3382 280 408
772,490 184 3350 3557 2515 2389 2073 1084 2165 1279
773,195 3647 1462 3266 163 891 96 743 394 213
774,3176 246 1912 1503 2220 3020 2934 1854 663 1289
775,3677 1524 3597 3468 863 3474 1341 2309 2769 710
776,894 600 3000 36 2885 1505 674 2031 2643 12
777,2501 2606 2732 1315 232 3456 971 124 2688 2067
778,1644 2153 1198 253 1858 464 3588 352 121 52
779,79 1025 2357 382 3007 2420 1519 742 3300 1865
780,312 1595 3232 1059 1100 833 517 1449 1289 204
781,607 1510 1754 2342 43 1456 1781 382 1932 2574
782,3064 2980 2348 352 1957 3047 994 1018 3597 1546
783,2512 1511 409 3423 863 3692 2502 94 2175 882
784,1226 1710 3086 2682 2575 1404 3448 2086 188 2591
785,1855 2515 1086 726 3133 1630 279 3187 79 2474
786,1680 549 2256 3090 1422 989 2409 1377 3600 3415
787,234 1781 1560 438 2484 3205 527 3365 2256 1337
788,621 1913 1640 2768 944 3053 2297 2618 3667 1044
789,1560 2643 438 2920 1456 3365 1633 2622 465 482
790,2169 3441 3409 3365 2847 3272 2617 2564 1828 1950
791,2250 63 3528 1069 663 1881 253 1398 1808 1070
792,2476 725 1700 1686 79 3101 1246 1813 2345 1393
793,2327 922 2256 2774 2054 2281 208 2273 138 3472
794,6 3456 935 2835 732 1487 1354 236 523 779
795,2314 2122 650 578 2858 1422 3600 2933 2622 1470
796,1686 2185 1545 452 3153 3431 2692 2653 1337 2604
797,584 2980 1858 1848 3656 1376 1078 528 2664 3013
798,732 1354 1180 2281 2868 3144 3423 2600 3022 589
799,957 2273 568 1738 1615 1321 3148 304 234 3597
800,1630 3325 52 1073 220 621 915 2768 1439 892
801,3131 2556 1960 2328 1747 1340 1057 260 6 1011
802,1376 3335 402 1868 2387 620 2519 3544 640 2763
803,779 2885 1505 3061 1456 1668 2382 3133 2402 512
804,1240 1379 2256 2112 1963 3059 790 2646 2327 3142
805,3665 232 892 3106 2474 1011 2528 472 1511 1223
806,569 3022 2410 640 3334 2603 3269 707 449 2895
807,406 3569 650 1367 3361 1014 2185 802 1315 863
808,3327 3046 2273 3005 1191 1164 1039 493 3349 533
809,3235 1311 2056 1481 517 2502 2447 307 942 2568
810,2006 3663 3334 2282 1916 2265 2474 2692 3173 2580
811,785 2617 1731 2564 1615 43 3238 1809 3005 1365
812,453 1132 2813 2773 1281 3080 1698 3482 2386 2706
813,1045 3299 1681 3218 3374 1481 790 2256 1011 135
814,570 3374 2340 3388 1736 1546 2342 2501 502 1640
815,1979 942 3082 2005 2083 425 56 1774 3486 3271
816,2917 372 784 204 3677 3696 1811 2281 2335 318
817,894 2967 451 3023 3475 2290 3683 135 1453 3436
818,2542 3530 672 743 1261 3321 3435 475 2485 2618
819,2519 2763 3000 312 640 2664 3656 1300 1858 620
820,2457 183 37 1811 1840 2365 2281 1668 883 2086
821,984 2127 3521 1787 260 411 3327 120 1287 1524
822,2005 1664 2068 3677 467 1510 2674 246 43 979
823,1775 1356 2033 2198 2010 1769 1233 1546 3511 2050
824,2424 794 1315 728 2484 1736 2858 573 1422 183
825,1560 2402 3013 1543 320 3153 2359 36 2031 1220
826,474 3068 2280 1066 346 2292 3107 2470 601 1913
827,120 487 2387 984 593 867 456 1884 3513 3600
828,2284 652 69 406 2265 901 2862 2054 2402 1543
829,2819 324 867 1211 476 2646 2336 1186 2281 188
830,3205 2358 2124 11 783 1560 1384 1889 1260 2185
831,2679 816 2955 1790 3577 2336 3350 1585 3101 3141
832,2170 512 3489 1051 2616 452 2636 1811 1573 3696
833,601 1354 2029 2069 517 3493 1586 1289 2763 1848
834,3700 112 2170 1723 113 372 812 2763 3701 1854
835,105 3435 890 576 563 3358 1861 2985 2613 1270
836,3530 3532 1398 3480 3535 3392 2308 1348 1808 3227
837,2218 815 3234 2958 1018 2237 168 1546 3035 2999
838,1293 3418 1593 2457 1991 263 2884 74 1977 2634
839,936 261 153 2625 1573 2722 2327 3590 2515 1526
840,2817 2210 463 2630 2501 640 1505 36 1583 1039
841,1216 2633 1078 584 169 3349 2210 1736 799 2280
842,1309 2800 1753 2646 1296 1057 1374 339 2956 1592
843,3169 141 168 2637 467 530 983 755 3676 1678
844,2256 1304 1463 12 2327 2800 3059 2054 2933 1080
845,1912 942 3656 1439 1879 1002 2673 236 613 3142
846,312 10 1223 2734 1514 356 2151 3073 1288 3271
847,3109 2533 1111 3210 2897 2782 57 3096 2597 174
848,660 1478 677 867 3628 3146 2297 1746 1057 2156
849,160 1638 3013 2121 1548 1039 3529 307 512 3298
850,1340 1315 772 1316 1011 3151 3022 3418 3153 401
851,2068 157 1801 619 2097 1099 1166 1190 2269 2127
852,1032 2185 1337 1052 1633 1668 3415 2639 3231 465
853,382 1560 1315 3431 2858 989 1633 1052 1668 905
854,2345 645 1687 1700 3406 232 1246 2504 2467 3425
855,2456 3102 2946 2322 1820 163 2360 2858 260 3079
856,717 3694 2863 2908 3021 605 3684 301 106 573
857,2331 1374 2757 2626 1292 543 3049 774 3349 2732
858,15 2839 2239 3527 1814 1374 2956 59 649 1711
859,3597 3437 166 863 1840 2054 3448 1811 2281 457
860,174 1545 1868 1258 3157 1777 2117 3331 2140 3442
861,512 2927 2643 3111 3479 1818 2110 3057 1887 2132
862,2205 802 1868 312 2574 1813 2653 2345 3600 1459
863,2387 2076 463 7 3431 1560 989 2847 1475 1311
864,1887 2054 2865 1669 3668 2688 2011 2281 1652 1848
865,1052 2625 3005 293 1746 1124 208 487 3060 2732
866,118 3411 76 2132 3617 1096 1356 1175 1329 734
867,569 2510 28 2086 1831 431 2784 3409 1223 305
868,494 2528 1011 1146 3269 320 761 1164 3476 1205
869,3317 1083 302 3214 2202 2060 3185 3593 2728 994
870,1868 1545 184 1475 3617 839 454 937 214 1762
871,2455 1964 1435 2456 831 899 464 2559 52 151
872,1811 2956 1807 3059 401 3198 3418 2410 2470 1315
873,696 1179 189 145 3360 1722 2363 3539 2237 944
874,2510 2732 2630 1855 2688 2603 599 2784 2354 512
875,1831 1223 2475 2090 3339 2338 2801 3431 1184 3669
876,1304 361 2763 2122 3298 2306 1745 3165 1909 972
877,2340 576 3007 2048 1259 176 434 1378 186 3046
878,138 3337 3235 3082 2470 2800 1471 464 1328 3298
879,613 2389 2054 2466 1204 1590 1279 2165 2127 3296
880,1462 2968 258 428 621 2757 1182 947 658 3367
881,1279 3280 1912 740 1982 3248 3245 2606 1177 3401
882,253 2534 1638 3665 3401 2277 543 2830 494 1295
883,907 2128 2711 3276 1421 2359 3117 1386 529 3403
884,2097 2308 2468 740 1108 3396 2636 3340 3227 1868
